RowID;﻿Período;Indicador;Dia da Semana;Número da Semana;Valor Absoluto;Taxa
17218;2018-06-09;Encaminhamentos p/ CSP;sábado;23;8;0.307692307692
17250;2018-06-10;Encaminhamentos p/ Serviço Urgência;domingo;24;4;0.210526315789
17434;2018-06-16;Encaminhamentos p/ Autocuidados;sábado;24;16;0.5
17749;2018-06-26;Encaminhamentos p/ Outros;terça-feira;26;0;0.0
17873;2018-06-30;Encaminhamentos p/ Outros;sábado;26;0;0.0
17930;2018-07-02;Encaminhamentos p/ Autocuidados;segunda-feira;27;12;0.6000000000000001
18028;2018-07-05;Encaminhamentos p/ Outros;quinta-feira;27;0;0.0
18243;2018-07-12;Encaminhamentos p/ CIAV;quinta-feira;28;0;0.0
18458;2018-07-19;Encaminhamentos p/ CSP;quinta-feira;29;4;0.5
18489;2018-07-20;Encaminhamentos p/ CSP;sexta-feira;29;5;0.5
18645;2018-07-25;Encaminhamentos p/ Serviço Urgência;quarta-feira;30;1;0.076923076923
18801;2018-07-30;Encaminhamentos p/ CIAV;segunda-feira;31;0;0.0
18984;2018-08-05;Encaminhamentos p/ Autocuidados;domingo;32;6;0.4
19112;2018-08-09;Encaminhamentos p/ INEM;quinta-feira;32;0;0.0
19206;2018-08-12;Encaminhamentos p/ Outros;domingo;33;0;0.0
19297;2018-08-15;Encaminhamentos p/ CIAV;quarta-feira;33;0;0.0
19480;2018-08-21;Encaminhamentos p/ Autocuidados;terça-feira;34;7;0.636363636363
19482;2018-08-21;Encaminhamentos p/ Serviço Urgência;terça-feira;34;1;0.090909090909
19547;2018-08-23;Encaminhamentos p/ Outros;quinta-feira;34;0;0.0
19578;2018-08-24;Encaminhamentos p/ Outros;sexta-feira;34;0;0.0
19671;2018-08-27;Encaminhamentos p/ Outros;segunda-feira;35;0;0.0
19700;2018-08-28;Encaminhamentos p/ CIAV;terça-feira;35;0;0.0
19915;2018-09-04;Encaminhamentos p/ CSP;terça-feira;36;1;0.142857142857
19947;2018-09-05;Encaminhamentos p/ Serviço Urgência;quarta-feira;36;1;0.066666666666
19977;2018-09-06;Encaminhamentos p/ CSP;quinta-feira;36;2;0.2
20226;2018-09-14;Encaminhamentos p/ Serviço Urgência;sexta-feira;37;0;0.0
20320;2018-09-17;Encaminhamentos p/ CIAV;segunda-feira;38;0;0.0
20380;2018-09-19;Encaminhamentos p/ CSP;quarta-feira;38;1;0.083333333333
20414;2018-09-20;Encaminhamentos p/ INEM;quinta-feira;38;0;0.0
20443;2018-09-21;Encaminhamentos p/ Serviço Urgência;sexta-feira;38;3;0.25
20444;2018-09-21;Encaminhamentos p/ CIAV;sexta-feira;38;0;0.0
20474;2018-09-22;Encaminhamentos p/ Serviço Urgência;sábado;38;1;0.142857142857
199;2016-12-07;Encaminhamentos p/ CSP;quarta-feira;50;11;0.33333333333299997
322;2016-12-11;Encaminhamentos p/ Autocuidados;domingo;51;43;0.651515151515
758;2016-12-25;Encaminhamentos p/ Serviço Urgência;domingo;53;86;0.19501133786799998
820;2016-12-27;Encaminhamentos p/ Serviço Urgência;terça-feira;53;68;0.10776545166399999
916;2016-12-30;Encaminhamentos p/ Outros;sexta-feira;53;12;0.021739130433999998
947;2016-12-31;Encaminhamentos p/ Outros;sábado;53;5;0.010940919037
974;2017-01-01;Encaminhamentos p/ CSP;domingo;1;170;0.33203125
1068;2017-01-04;Encaminhamentos p/ Serviço Urgência;quarta-feira;1;33;0.057491289198
1131;2017-01-06;Encaminhamentos p/ CIAV;sexta-feira;1;0;0.0
1133;2017-01-06;Encaminhamentos p/ Outros;sexta-feira;1;7;0.014198782961
1163;2017-01-07;Encaminhamentos p/ INEM;sábado;1;0;0.0
1194;2017-01-08;Encaminhamentos p/ INEM;domingo;2;1;0.001805054151
1257;2017-01-10;Encaminhamentos p/ Outros;terça-feira;2;4;0.009803921568
1319;2017-01-12;Encaminhamentos p/ Outros;quinta-feira;2;6;0.013921113689
1410;2017-01-15;Encaminhamentos p/ CIAV;domingo;3;0;0.0
1596;2017-01-21;Encaminhamentos p/ CIAV;sábado;3;0;0.0
1628;2017-01-22;Encaminhamentos p/ INEM;domingo;4;2;0.0073800738
1656;2017-01-23;Encaminhamentos p/ CSP;segunda-feira;4;108;0.426877470355
1689;2017-01-24;Encaminhamentos p/ CIAV;terça-feira;4;0;0.0
17590;2018-06-21;Encaminhamentos p/ CSP;quinta-feira;25;7;0.35000000000000003
1718;2017-01-25;Encaminhamentos p/ CSP;quarta-feira;4;73;0.35265700482999995
1722;2017-01-25;Encaminhamentos p/ Outros;quarta-feira;4;7;0.03381642512
1751;2017-01-26;Encaminhamentos p/ CIAV;quinta-feira;4;0;0.0
2213;2017-02-10;Encaminhamentos p/ Autocuidados;sexta-feira;6;45;0.44554455445499996
2279;2017-02-12;Encaminhamentos p/ INEM;domingo;7;0;0.0
2370;2017-02-15;Encaminhamentos p/ Serviço Urgência;quarta-feira;7;6;0.1
2433;2017-02-17;Encaminhamentos p/ CIAV;sexta-feira;7;0;0.0
2679;2017-02-25;Encaminhamentos p/ CSP;sábado;8;26;0.26
3177;2017-03-13;Encaminhamentos p/ CIAV;segunda-feira;11;0;0.0
3270;2017-03-16;Encaminhamentos p/ CIAV;quinta-feira;11;0;0.0
3333;2017-03-18;Encaminhamentos p/ INEM;sábado;11;0;0.0
3457;2017-03-22;Encaminhamentos p/ INEM;quarta-feira;12;0;0.0
3520;2017-03-24;Encaminhamentos p/ Outros;sexta-feira;12;0;0.0
3578;2017-03-26;Encaminhamentos p/ CSP;domingo;13;11;0.33333333333299997
3673;2017-03-29;Encaminhamentos p/ CIAV;quarta-feira;13;0;0.0
3705;2017-03-30;Encaminhamentos p/ INEM;quinta-feira;13;0;0.0
3954;2017-04-07;Encaminhamentos p/ Outros;sexta-feira;14;0;0.0
4042;2017-04-10;Encaminhamentos p/ Autocuidados;segunda-feira;15;2;0.117647058823
4044;2017-04-10;Encaminhamentos p/ Serviço Urgência;segunda-feira;15;5;0.294117647058
4107;2017-04-12;Encaminhamentos p/ CIAV;quarta-feira;15;0;0.0
4136;2017-04-13;Encaminhamentos p/ CSP;quinta-feira;15;5;0.384615384615
4261;2017-04-17;Encaminhamentos p/ Serviço Urgência;segunda-feira;16;1;0.07142857142799999
4323;2017-04-19;Encaminhamentos p/ Serviço Urgência;quarta-feira;16;3;0.1875
4538;2017-04-26;Encaminhamentos p/ Autocuidados;quarta-feira;17;18;0.75
4632;2017-04-29;Encaminhamentos p/ CSP;sábado;17;7;0.5
4727;2017-05-02;Encaminhamentos p/ CIAV;terça-feira;18;0;0.0
4944;2017-05-09;Encaminhamentos p/ CIAV;terça-feira;19;0;0.0
4945;2017-05-09;Encaminhamentos p/ INEM;terça-feira;19;0;0.0
5068;2017-05-13;Encaminhamentos p/ CIAV;sábado;19;0;0.0
5097;2017-05-14;Encaminhamentos p/ CSP;domingo;20;5;0.238095238095
5162;2017-05-16;Encaminhamentos p/ INEM;terça-feira;20;0;0.0
5499;2017-05-27;Encaminhamentos p/ Autocuidados;sábado;21;5;0.625
5597;2017-05-30;Encaminhamentos p/ Outros;terça-feira;22;0;0.0
5625;2017-05-31;Encaminhamentos p/ Serviço Urgência;quarta-feira;22;2;0.2
5843;2017-06-07;Encaminhamentos p/ CIAV;quarta-feira;23;0;0.0
5905;2017-06-09;Encaminhamentos p/ CIAV;sexta-feira;23;0;0.0
5964;2017-06-11;Encaminhamentos p/ Autocuidados;domingo;24;2;0.6666666666659999
6088;2017-06-15;Encaminhamentos p/ Autocuidados;quinta-feira;24;3;0.33333333333299997
6152;2017-06-17;Encaminhamentos p/ Serviço Urgência;sábado;24;2;0.25
6336;2017-06-23;Encaminhamentos p/ Autocuidados;sexta-feira;25;3;0.6000000000000001
6651;2017-07-03;Encaminhamentos p/ Outros;segunda-feira;27;0;0.0
6992;2017-07-14;Encaminhamentos p/ Outros;sexta-feira;28;0;0.0
7052;2017-07-16;Encaminhamentos p/ CIAV;domingo;29;0;0.0
7178;2017-07-20;Encaminhamentos p/ Outros;quinta-feira;29;0;0.0
7330;2017-07-25;Encaminhamentos p/ Serviço Urgência;terça-feira;30;2;0.2
7332;2017-07-25;Encaminhamentos p/ INEM;terça-feira;30;0;0.0
7425;2017-07-28;Encaminhamentos p/ INEM;sexta-feira;30;0;0.0
7485;2017-07-30;Encaminhamentos p/ Serviço Urgência;domingo;31;1;0.166666666666
7732;2017-08-07;Encaminhamentos p/ CSP;segunda-feira;32;5;0.5
7952;2017-08-14;Encaminhamentos p/ INEM;segunda-feira;33;0;0.0
8015;2017-08-16;Encaminhamentos p/ Outros;quarta-feira;33;0;0.0
8321;2017-08-26;Encaminhamentos p/ CSP;sábado;34;0;0.0
8539;2017-09-02;Encaminhamentos p/ Serviço Urgência;sábado;35;0;0.0
9098;2017-09-20;Encaminhamentos p/ CIAV;quarta-feira;38;0;0.0
9099;2017-09-20;Encaminhamentos p/ INEM;quarta-feira;38;0;0.0
9313;2017-09-27;Encaminhamentos p/ CSP;quarta-feira;39;1;0.166666666666
9468;2017-10-02;Encaminhamentos p/ CSP;segunda-feira;40;4;0.2
9626;2017-10-07;Encaminhamentos p/ INEM;sábado;40;0;0.0
9687;2017-10-09;Encaminhamentos p/ CIAV;segunda-feira;41;0;0.0
9840;2017-10-14;Encaminhamentos p/ CSP;sábado;41;3;0.1875
9934;2017-10-17;Encaminhamentos p/ Serviço Urgência;terça-feira;42;3;0.157894736842
9998;2017-10-19;Encaminhamentos p/ INEM;quinta-feira;42;0;0.0
10056;2017-10-21;Encaminhamentos p/ Autocuidados;sábado;42;14;0.6666666666659999
44;2016-12-02;Encaminhamentos p/ CSP;sexta-feira;49;7;0.304347826086
229;2016-12-08;Encaminhamentos p/ Autocuidados;quinta-feira;50;39;0.52
295;2016-12-10;Encaminhamentos p/ INEM;sábado;50;0;0.0
509;2016-12-17;Encaminhamentos p/ CSP;sábado;51;146;0.267889908256
789;2016-12-26;Encaminhamentos p/ Serviço Urgência;segunda-feira;53;82;0.12893081761
854;2016-12-28;Encaminhamentos p/ Outros;quarta-feira;53;4;0.0060060060059999995
20663;2018-09-28;Encaminhamentos p/ Outros;sexta-feira;39;0;0.0
20720;2018-09-30;Encaminhamentos p/ Autocuidados;domingo;40;6;0.545454545454
20818;2018-10-03;Encaminhamentos p/ Outros;quarta-feira;40;0;0.0
20938;2018-10-07;Encaminhamentos p/ CSP;domingo;41;1;0.090909090909
20942;2018-10-07;Encaminhamentos p/ Outros;domingo;41;0;0.0
20973;2018-10-08;Encaminhamentos p/ Outros;segunda-feira;41;0;0.0
21001;2018-10-09;Encaminhamentos p/ Serviço Urgência;terça-feira;41;2;0.095238095238
21034;2018-10-10;Encaminhamentos p/ INEM;quarta-feira;41;0;0.0
21066;2018-10-11;Encaminhamentos p/ Outros;quinta-feira;41;0;0.0
21371;2018-10-21;Encaminhamentos p/ Autocuidados;domingo;43;6;0.428571428571
21438;2018-10-23;Encaminhamentos p/ Outros;terça-feira;43;0;0.0
21654;2018-10-30;Encaminhamentos p/ INEM;terça-feira;44;0;0.0
21715;2018-11-01;Encaminhamentos p/ CIAV;quinta-feira;44;0;0.0
21716;2018-11-01;Encaminhamentos p/ INEM;quinta-feira;44;0;0.0
21840;2018-11-05;Encaminhamentos p/ INEM;segunda-feira;45;0;0.0
21899;2018-11-07;Encaminhamentos p/ CSP;quarta-feira;45;4;0.210526315789
22055;2018-11-12;Encaminhamentos p/ Serviço Urgência;segunda-feira;46;1;0.04
22120;2018-11-14;Encaminhamentos p/ Outros;quarta-feira;46;0;0.0
22396;2018-11-23;Encaminhamentos p/ Serviço Urgência;sexta-feira;47;1;0.035714285713999996
22399;2018-11-23;Encaminhamentos p/ Outros;sexta-feira;47;0;0.0
22611;2018-11-30;Encaminhamentos p/ Autocuidados;sexta-feira;48;20;0.60606060606
22735;2018-12-04;Encaminhamentos p/ Autocuidados;terça-feira;49;23;0.5750000000000001
22771;2018-12-05;Encaminhamentos p/ Outros;quarta-feira;49;0;0.0
22801;2018-12-06;Encaminhamentos p/ INEM;quinta-feira;49;0;0.0
22862;2018-12-08;Encaminhamentos p/ CIAV;sábado;49;0;0.0
23107;2018-12-16;Encaminhamentos p/ Autocuidados;domingo;51;45;0.535714285714
23108;2018-12-16;Encaminhamentos p/ CSP;domingo;51;22;0.26190476190399997
23294;2018-12-22;Encaminhamentos p/ CSP;sábado;51;11;0.15068493150599999
23296;2018-12-22;Encaminhamentos p/ CIAV;sábado;51;0;0.0
23298;2018-12-22;Encaminhamentos p/ Outros;sábado;51;0;0.0
23355;2018-12-24;Encaminhamentos p/ Autocuidados;segunda-feira;52;42;0.65625
23513;2018-12-29;Encaminhamentos p/ CIAV;sábado;52;0;0.0
23855;2019-01-09;Encaminhamentos p/ INEM;quarta-feira;2;1;0.001633986928
23882;2019-01-10;Encaminhamentos p/ Autocuidados;quinta-feira;2;429;0.587671232876
24006;2019-01-14;Encaminhamentos p/ Autocuidados;segunda-feira;3;517;0.582863585118
24040;2019-01-15;Encaminhamentos p/ CIAV;terça-feira;3;0;0.0
24099;2019-01-17;Encaminhamentos p/ Autocuidados;quinta-feira;3;426;0.6068376068369999
24226;2019-01-21;Encaminhamentos p/ CIAV;segunda-feira;4;2;0.002152852529
24254;2019-01-22;Encaminhamentos p/ Autocuidados;terça-feira;4;529;0.6094470046079999
24287;2019-01-23;Encaminhamentos p/ Serviço Urgência;quarta-feira;4;71;0.087762669962
24319;2019-01-24;Encaminhamentos p/ CIAV;quinta-feira;4;1;0.001203369434
24351;2019-01-25;Encaminhamentos p/ INEM;sexta-feira;4;0;0.0
24535;2019-01-31;Encaminhamentos p/ Serviço Urgência;quinta-feira;5;63;0.110915492957
24536;2019-01-31;Encaminhamentos p/ CIAV;quinta-feira;5;1;0.00176056338
24781;2019-02-08;Encaminhamentos p/ Autocuidados;sexta-feira;6;267;0.584245076586
24782;2019-02-08;Encaminhamentos p/ CSP;sexta-feira;6;127;0.277899343544
24784;2019-02-08;Encaminhamentos p/ CIAV;sexta-feira;6;1;0.002188183807
24786;2019-02-08;Encaminhamentos p/ Outros;sexta-feira;6;3;0.006564551422
24876;2019-02-11;Encaminhamentos p/ Serviço Urgência;segunda-feira;7;39;0.089244851258
24940;2019-02-13;Encaminhamentos p/ INEM;quarta-feira;7;0;0.0
25122;2019-02-19;Encaminhamentos p/ Autocuidados;terça-feira;8;125;0.63775510204
25220;2019-02-22;Encaminhamentos p/ Outros;sexta-feira;8;0;0.0
25432;2019-03-01;Encaminhamentos p/ Autocuidados;sexta-feira;9;64;0.592592592592
25558;2019-03-05;Encaminhamentos p/ Serviço Urgência;terça-feira;10;11;0.119565217391
25743;2019-03-11;Encaminhamentos p/ CSP;segunda-feira;11;43;0.413461538461
25839;2019-03-14;Encaminhamentos p/ INEM;quinta-feira;11;0;0.0
25869;2019-03-15;Encaminhamentos p/ CIAV;sexta-feira;11;0;0.0
26364;2019-03-31;Encaminhamentos p/ Serviço Urgência;domingo;14;4;0.102564102564
26396;2019-04-01;Encaminhamentos p/ CIAV;segunda-feira;14;0;0.0
26486;2019-04-04;Encaminhamentos p/ Autocuidados;quinta-feira;14;30;0.508474576271
26520;2019-04-05;Encaminhamentos p/ CIAV;sexta-feira;14;0;0.0
26552;2019-04-06;Encaminhamentos p/ INEM;sábado;14;0;0.0
26614;2019-04-08;Encaminhamentos p/ INEM;segunda-feira;15;0;0.0
26893;2019-04-17;Encaminhamentos p/ INEM;quarta-feira;16;0;0.0
26982;2019-04-20;Encaminhamentos p/ Autocuidados;sábado;16;11;0.523809523809
26987;2019-04-20;Encaminhamentos p/ Outros;sábado;16;0;0.0
27013;2019-04-21;Encaminhamentos p/ Autocuidados;domingo;17;13;0.590909090909
27046;2019-04-22;Encaminhamentos p/ Serviço Urgência;segunda-feira;17;5;0.263157894736
27230;2019-04-28;Encaminhamentos p/ Autocuidados;domingo;18;14;0.56
27389;2019-05-03;Encaminhamentos p/ INEM;sexta-feira;18;0;0.0
27447;2019-05-05;Encaminhamentos p/ Autocuidados;domingo;19;10;0.76923076923
27513;2019-05-07;Encaminhamentos p/ INEM;terça-feira;19;0;0.0
27572;2019-05-09;Encaminhamentos p/ CSP;quinta-feira;19;7;0.35000000000000003
27700;2019-05-13;Encaminhamentos p/ Outros;segunda-feira;20;0;0.0
27793;2019-05-16;Encaminhamentos p/ Outros;quinta-feira;20;0;0.0
27822;2019-05-17;Encaminhamentos p/ CIAV;sexta-feira;20;0;0.0
27881;2019-05-19;Encaminhamentos p/ Autocuidados;domingo;21;10;0.526315789473
28131;2019-05-27;Encaminhamentos p/ Serviço Urgência;segunda-feira;22;2;0.133333333333
28162;2019-05-28;Encaminhamentos p/ Serviço Urgência;terça-feira;22;3;0.115384615384
28194;2019-05-29;Encaminhamentos p/ CIAV;quarta-feira;22;0;0.0
28316;2019-06-02;Encaminhamentos p/ CSP;domingo;23;2;0.111111111111
28472;2019-06-07;Encaminhamentos p/ Serviço Urgência;sexta-feira;23;0;0.0
28564;2019-06-10;Encaminhamentos p/ CSP;segunda-feira;24;4;0.307692307692
28628;2019-06-12;Encaminhamentos p/ CIAV;quarta-feira;24;0;0.0
28657;2019-06-13;Encaminhamentos p/ CSP;quinta-feira;24;6;0.5
28877;2019-06-20;Encaminhamentos p/ INEM;quinta-feira;25;0;0.0
28906;2019-06-21;Encaminhamentos p/ Serviço Urgência;sexta-feira;25;2;0.222222222222
29062;2019-06-26;Encaminhamentos p/ CIAV;quarta-feira;26;0;0.0
29219;2019-07-01;Encaminhamentos p/ Outros;segunda-feira;27;0;0.0
29309;2019-07-04;Encaminhamentos p/ Serviço Urgência;quinta-feira;27;2;0.090909090909
29372;2019-07-06;Encaminhamentos p/ CIAV;sábado;27;0;0.0
29374;2019-07-06;Encaminhamentos p/ Outros;sábado;27;0;0.0
29493;2019-07-10;Encaminhamentos p/ Autocuidados;quarta-feira;28;8;0.5
29497;2019-07-10;Encaminhamentos p/ INEM;quarta-feira;28;0;0.0
29528;2019-07-11;Encaminhamentos p/ INEM;quinta-feira;28;0;0.0
29617;2019-07-14;Encaminhamentos p/ Autocuidados;domingo;29;7;0.7000000000000001
29679;2019-07-16;Encaminhamentos p/ Autocuidados;terça-feira;29;7;0.636363636363
29838;2019-07-21;Encaminhamentos p/ INEM;domingo;30;0;0.0
29867;2019-07-22;Encaminhamentos p/ Serviço Urgência;segunda-feira;30;0;0.0
29962;2019-07-25;Encaminhamentos p/ INEM;quinta-feira;30;0;0.0
30177;2019-08-01;Encaminhamentos p/ Serviço Urgência;quinta-feira;31;3;0.2
17469;2018-06-17;Encaminhamentos p/ INEM;domingo;25;0;0.0
17497;2018-06-18;Encaminhamentos p/ CSP;segunda-feira;25;10;0.294117647058
17528;2018-06-19;Encaminhamentos p/ CSP;terça-feira;25;5;0.2
17684;2018-06-24;Encaminhamentos p/ Serviço Urgência;domingo;26;9;0.346153846153
2123;2017-02-07;Encaminhamentos p/ CIAV;terça-feira;6;0;0.0
2218;2017-02-10;Encaminhamentos p/ Outros;sexta-feira;6;0;0.0
2526;2017-02-20;Encaminhamentos p/ CIAV;segunda-feira;8;0;0.0
2678;2017-02-25;Encaminhamentos p/ Autocuidados;sábado;8;57;0.5700000000000001
2899;2017-03-04;Encaminhamentos p/ INEM;sábado;9;0;0.0
2958;2017-03-06;Encaminhamentos p/ CSP;segunda-feira;10;16;0.32
2959;2017-03-06;Encaminhamentos p/ Serviço Urgência;segunda-feira;10;8;0.16
3020;2017-03-08;Encaminhamentos p/ CSP;quarta-feira;10;16;0.33333333333299997
3086;2017-03-10;Encaminhamentos p/ Outros;sexta-feira;10;0;0.0
3148;2017-03-12;Encaminhamentos p/ Outros;domingo;11;0;0.0
3206;2017-03-14;Encaminhamentos p/ CSP;terça-feira;11;12;0.30000000000000004
3332;2017-03-18;Encaminhamentos p/ CIAV;sábado;11;0;0.0
3515;2017-03-24;Encaminhamentos p/ Autocuidados;sexta-feira;12;8;0.285714285714
3612;2017-03-27;Encaminhamentos p/ INEM;segunda-feira;13;0;0.0
3737;2017-03-31;Encaminhamentos p/ Outros;sexta-feira;13;0;0.0
3765;2017-04-01;Encaminhamentos p/ Serviço Urgência;sábado;13;9;0.529411764705
3766;2017-04-01;Encaminhamentos p/ CIAV;sábado;13;0;0.0
3890;2017-04-05;Encaminhamentos p/ CIAV;quarta-feira;14;0;0.0
3923;2017-04-06;Encaminhamentos p/ Outros;quinta-feira;14;0;0.0
4011;2017-04-09;Encaminhamentos p/ Autocuidados;domingo;15;11;0.611111111111
4077;2017-04-11;Encaminhamentos p/ INEM;terça-feira;15;0;0.0
4202;2017-04-15;Encaminhamentos p/ Outros;sábado;15;0;0.0
4445;2017-04-23;Encaminhamentos p/ Autocuidados;domingo;17;5;0.416666666666
30117;2019-07-30;Encaminhamentos p/ INEM;terça-feira;31;0;0.0
29990;2019-07-26;Encaminhamentos p/ CSP;sexta-feira;30;3;0.30000000000000004
30055;2019-07-28;Encaminhamentos p/ INEM;domingo;31;0;0.0
26053;2019-03-21;Encaminhamentos p/ CSP;quinta-feira;12;15;0.30000000000000004
26086;2019-03-22;Encaminhamentos p/ CIAV;sexta-feira;12;0;0.0
26116;2019-03-23;Encaminhamentos p/ Serviço Urgência;sábado;12;15;0.238095238095
26362;2019-03-31;Encaminhamentos p/ Autocuidados;domingo;14;21;0.538461538461
26672;2019-04-10;Encaminhamentos p/ Autocuidados;quarta-feira;15;18;0.58064516129
26832;2019-04-15;Encaminhamentos p/ Outros;segunda-feira;16;0;0.0
26984;2019-04-20;Encaminhamentos p/ Serviço Urgência;sábado;16;5;0.238095238095
27044;2019-04-22;Encaminhamentos p/ Autocuidados;segunda-feira;17;6;0.315789473684
27199;2019-04-27;Encaminhamentos p/ Autocuidados;sábado;17;18;0.58064516129
27201;2019-04-27;Encaminhamentos p/ Serviço Urgência;sábado;17;3;0.096774193548
27234;2019-04-28;Encaminhamentos p/ INEM;domingo;18;0;0.0
27540;2019-05-08;Encaminhamentos p/ Autocuidados;quarta-feira;19;13;0.8125
27667;2019-05-12;Encaminhamentos p/ CIAV;domingo;20;0;0.0
27850;2019-05-18;Encaminhamentos p/ Autocuidados;sábado;20;7;0.5
27913;2019-05-20;Encaminhamentos p/ CSP;segunda-feira;21;6;0.30000000000000004
28040;2019-05-24;Encaminhamentos p/ INEM;sexta-feira;21;0;0.0
28225;2019-05-30;Encaminhamentos p/ CIAV;quinta-feira;22;0;0.0
28256;2019-05-31;Encaminhamentos p/ CIAV;sexta-feira;22;0;0.0
28287;2019-06-01;Encaminhamentos p/ CIAV;sábado;22;0;0.0
28408;2019-06-05;Encaminhamentos p/ Autocuidados;quarta-feira;23;9;0.692307692307
28568;2019-06-10;Encaminhamentos p/ Outros;segunda-feira;24;0;0.0
28594;2019-06-11;Encaminhamentos p/ Autocuidados;terça-feira;24;6;0.5
28750;2019-06-16;Encaminhamentos p/ CSP;domingo;25;8;0.421052631578
29059;2019-06-26;Encaminhamentos p/ Autocuidados;quarta-feira;26;6;0.4
29093;2019-06-27;Encaminhamentos p/ CIAV;quinta-feira;26;0;0.0
29310;2019-07-04;Encaminhamentos p/ CIAV;quinta-feira;27;0;0.0
29342;2019-07-05;Encaminhamentos p/ INEM;sexta-feira;27;0;0.0
29432;2019-07-08;Encaminhamentos p/ CSP;segunda-feira;28;2;0.25
29650;2019-07-15;Encaminhamentos p/ Serviço Urgência;segunda-feira;29;0;0.0
29744;2019-07-18;Encaminhamentos p/ CIAV;quinta-feira;29;0;0.0
29805;2019-07-20;Encaminhamentos p/ Serviço Urgência;sábado;29;8;0.421052631578
29804;2019-07-20;Encaminhamentos p/ CSP;sábado;29;5;0.263157894736
29621;2019-07-14;Encaminhamentos p/ INEM;domingo;29;0;0.0
29680;2019-07-16;Encaminhamentos p/ CSP;terça-feira;29;3;0.272727272727
30116;2019-07-30;Encaminhamentos p/ CIAV;terça-feira;31;0;0.0
30144;2019-07-31;Encaminhamentos p/ Autocuidados;quarta-feira;31;3;0.272727272727
26178;2019-03-25;Encaminhamentos p/ Serviço Urgência;segunda-feira;13;6;0.122448979591
26208;2019-03-26;Encaminhamentos p/ CSP;terça-feira;13;30;0.428571428571
26332;2019-03-30;Encaminhamentos p/ CSP;sábado;13;5;0.135135135135
26517;2019-04-05;Encaminhamentos p/ Autocuidados;sexta-feira;14;18;0.642857142857
26676;2019-04-10;Encaminhamentos p/ INEM;quarta-feira;15;0;0.0
26737;2019-04-12;Encaminhamentos p/ CIAV;sexta-feira;15;0;0.0
27356;2019-05-02;Encaminhamentos p/ Serviço Urgência;quinta-feira;18;6;0.222222222222
27385;2019-05-03;Encaminhamentos p/ Autocuidados;sexta-feira;18;15;0.652173913043
27603;2019-05-10;Encaminhamentos p/ CSP;sexta-feira;19;6;0.24
27605;2019-05-10;Encaminhamentos p/ CIAV;sexta-feira;19;0;0.0
27665;2019-05-12;Encaminhamentos p/ CSP;domingo;20;4;0.285714285714
27884;2019-05-19;Encaminhamentos p/ CIAV;domingo;21;0;0.0
28133;2019-05-27;Encaminhamentos p/ INEM;segunda-feira;22;0;0.0
28440;2019-06-06;Encaminhamentos p/ CSP;quinta-feira;23;2;0.166666666666
28474;2019-06-07;Encaminhamentos p/ INEM;sexta-feira;23;0;0.0
28780;2019-06-17;Encaminhamentos p/ Autocuidados;segunda-feira;25;7;0.538461538461
28845;2019-06-19;Encaminhamentos p/ CIAV;quarta-feira;25;0;0.0
29029;2019-06-25;Encaminhamentos p/ CSP;terça-feira;26;3;0.2
29090;2019-06-27;Encaminhamentos p/ Autocuidados;quinta-feira;26;7;0.583333333333
29187;2019-06-30;Encaminhamentos p/ INEM;domingo;27;0;0.0
29214;2019-07-01;Encaminhamentos p/ Autocuidados;segunda-feira;27;1;0.25
29402;2019-07-07;Encaminhamentos p/ Serviço Urgência;domingo;28;0;0.0
29463;2019-07-09;Encaminhamentos p/ CSP;terça-feira;28;5;0.384615384615
29465;2019-07-09;Encaminhamentos p/ CIAV;terça-feira;28;0;0.0
29649;2019-07-15;Encaminhamentos p/ CSP;segunda-feira;29;3;0.33333333333299997
29560;2019-07-12;Encaminhamentos p/ Outros;sexta-feira;28;0;0.0
30237;2019-08-03;Encaminhamentos p/ Autocuidados;sábado;31;7;0.636363636363
15451;2018-04-13;Encaminhamentos p/ CSP;sexta-feira;15;28;0.373333333333
15638;2018-04-19;Encaminhamentos p/ Serviço Urgência;quinta-feira;16;8;0.145454545454
15671;2018-04-20;Encaminhamentos p/ INEM;sexta-feira;16;0;0.0
15764;2018-04-23;Encaminhamentos p/ INEM;segunda-feira;17;0;0.0
15795;2018-04-24;Encaminhamentos p/ INEM;terça-feira;17;0;0.0
16070;2018-05-03;Encaminhamentos p/ Autocuidados;quinta-feira;18;30;0.47619047619
16103;2018-05-04;Encaminhamentos p/ Serviço Urgência;sexta-feira;18;6;0.146341463414
16137;2018-05-05;Encaminhamentos p/ Outros;sábado;18;1;0.024390243901999998
16289;2018-05-10;Encaminhamentos p/ Serviço Urgência;quinta-feira;19;5;0.125
16628;2018-05-21;Encaminhamentos p/ Autocuidados;segunda-feira;21;18;0.418604651162
16816;2018-05-27;Encaminhamentos p/ Serviço Urgência;domingo;22;4;0.142857142857
16941;2018-05-31;Encaminhamentos p/ CIAV;quinta-feira;22;0;0.0
17992;2018-07-04;Encaminhamentos p/ Autocuidados;quarta-feira;27;16;0.5
18149;2018-07-09;Encaminhamentos p/ Serviço Urgência;segunda-feira;28;5;0.208333333333
18181;2018-07-10;Encaminhamentos p/ CIAV;terça-feira;28;0;0.0
18241;2018-07-12;Encaminhamentos p/ CSP;quinta-feira;28;5;0.384615384615
18457;2018-07-19;Encaminhamentos p/ Autocuidados;quinta-feira;29;3;0.375
